title,text_id,char_id,char_name,type,Gender
1943_Saint-Exupery-Antoine-de_Le-petit-prince.book --- char4,1943_Saint-Exupery-Antoine-de_Le-petit-prince,4,char4,,
1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants.book --- julien,1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants,0,julien,,
1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants.book --- andré,1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants,1,andré,,
1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants.book --- andré et julien,1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants,2,andré et julien,,
1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants.book --- monsieur gertal,1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants,3,monsieur gertal,,
1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants.book --- mme gertrude,1877_Bruno-G_Le_Tour_de_la_France_par_deux_enfants,4,mme gertrude,,
1886_Sand-George_Les-ailes-de-courage.book --- clopinet,1886_Sand-George_Les-ailes-de-courage,0,clopinet,,
1886_Sand-George_Les-ailes-de-courage.book --- tire-à-gauche,1886_Sand-George_Les-ailes-de-courage,1,tire-à-gauche,,
1886_Sand-George_Les-ailes-de-courage.book --- laquille,1886_Sand-George_Les-ailes-de-courage,2,laquille,,
1886_Sand-George_Les-ailes-de-courage.book --- le père doucy,1886_Sand-George_Les-ailes-de-courage,3,le père doucy,,
1886_Sand-George_Les-ailes-de-courage.book --- la mère doucette,1886_Sand-George_Les-ailes-de-courage,4,la mère doucette,,
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.book --- jeanne,1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne,0,jeanne,,
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.book --- grand louis,1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne,1,grand louis,,
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.book --- le père tixier,1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne,2,le père tixier,,
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.book --- la mère nannette,1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne,3,la mère nannette,,
1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne.book --- maître tixier,1852_Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne,4,maître tixier,,
1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien..book --- florentin,1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien.,0,florentin,,
1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien..book --- loïs,1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien.,1,loïs,,
1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien..book --- mon ami florentin,1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien.,2,mon ami florentin,,
1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien..book --- lucien,1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien.,3,lucien,,
1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien..book --- monsieur pélerin,1881_Erckmann-Chatrian_Les-Vieux-de-la-Vieille-Justine-et-Lucien.,4,monsieur pélerin,,
1881_Laurie-Andre_Memoires-d-un-collegien.book --- besnard,1881_Laurie-Andre_Memoires-d-un-collegien,0,besnard,,
1881_Laurie-Andre_Memoires-d-un-collegien.book --- baudouin,1881_Laurie-Andre_Memoires-d-un-collegien,1,baudouin,,
1881_Laurie-Andre_Memoires-d-un-collegien.book --- m. pellerin,1881_Laurie-Andre_Memoires-d-un-collegien,2,m. pellerin,,
1881_Laurie-Andre_Memoires-d-un-collegien.book --- baudouin et moi,1881_Laurie-Andre_Memoires-d-un-collegien,3,baudouin et moi,,
1881_Laurie-Andre_Memoires-d-un-collegien.book --- perroche,1881_Laurie-Andre_Memoires-d-un-collegien,4,perroche,,
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat.book --- paolo,1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,0,paolo,,
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat.book --- angélia,1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,1,angélia,,
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat.book --- clément,1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,2,clément,,
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat.book --- paléro,1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,3,paléro,,
1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat.book --- édouard,1860_Sauquet-Aricie-Courbatere-Mme_Les-Veillees-du-pensionnat,4,édouard,,
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais.book --- brunotta,1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,0,brunotta,,
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais.book --- pascarel,1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,1,pascarel,,
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais.book --- raffaëlino,1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,2,raffaëlino,,
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais.book --- l' uccello,1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,3,l' uccello,,
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais.book --- ambrogio,1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,4,ambrogio,,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee.book --- satin - bleu,1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,0,satin - bleu,,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee.book --- jacques,1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,1,jacques,,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee.book --- éva,1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,2,éva,,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee.book --- coquette,1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,3,coquette,,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee.book --- kitty,1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,4,kitty,,
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc.book --- iravata,1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,0,iravata,,
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc.book --- parvati,1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,1,parvati,,
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc.book --- alemguir,1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,2,alemguir,,
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc.book --- m. oldham,1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,3,m. oldham,,
1894_Gautier-Judith_Memoires-d-un-Elephant-blanc.book --- monsieur éléphant,1894_Gautier-Judith_Memoires-d-un-Elephant-blanc,4,monsieur éléphant,,
1867_Gouraud-Julie_Le-petit-colporteur.book --- pierre,1867_Gouraud-Julie_Le-petit-colporteur,0,pierre,,
1867_Gouraud-Julie_Le-petit-colporteur.book --- lolotte,1867_Gouraud-Julie_Le-petit-colporteur,1,lolotte,,
1867_Gouraud-Julie_Le-petit-colporteur.book --- christine,1867_Gouraud-Julie_Le-petit-colporteur,2,christine,,
1867_Gouraud-Julie_Le-petit-colporteur.book --- madeleine,1867_Gouraud-Julie_Le-petit-colporteur,3,madeleine,,
1867_Gouraud-Julie_Le-petit-colporteur.book --- m. vincent,1867_Gouraud-Julie_Le-petit-colporteur,4,m. vincent,,
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant.book --- siribeddi,1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,0,siribeddi,,
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant.book --- mme mahala,1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,1,mme mahala,,
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant.book --- la tribu des longues - queues,1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,2,la tribu des longues - queues,,
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant.book --- jack,1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,3,jack,,
1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant.book --- miss ellen,1896_Soboleska-Mme_Siribeddi-memoires-d-un-elephant,4,miss ellen,,
1865_Kaempfen-Albert_La-Tasse-a-the.book --- sir edmund,1865_Kaempfen-Albert_La-Tasse-a-the,0,sir edmund,,
1865_Kaempfen-Albert_La-Tasse-a-the.book --- m. harrisson,1865_Kaempfen-Albert_La-Tasse-a-the,1,m. harrisson,,
1865_Kaempfen-Albert_La-Tasse-a-the.book --- chung - tso,1865_Kaempfen-Albert_La-Tasse-a-the,2,chung - tso,,
1865_Kaempfen-Albert_La-Tasse-a-the.book --- tchao - wa,1865_Kaempfen-Albert_La-Tasse-a-the,3,tchao - wa,,
1865_Kaempfen-Albert_La-Tasse-a-the.book --- miss aurora,1865_Kaempfen-Albert_La-Tasse-a-the,4,miss aurora,,
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison.book --- paul,1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,0,paul,,
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison.book --- m. paul,1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,1,m. paul,,
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison.book --- le père branchu,1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,2,le père branchu,,
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison.book --- marie,1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,3,marie,,
1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison.book --- m. de gandelau,1873_Viollet-le-Duc-Eugene-Emmanuel_Histoire-d-une-maison,4,m. de gandelau,,
1899_Colomb-Josephine_Chloris-et-Jeanneton.book --- jeannette,1899_Colomb-Josephine_Chloris-et-Jeanneton,0,jeannette,,
1899_Colomb-Josephine_Chloris-et-Jeanneton.book --- jean,1899_Colomb-Josephine_Chloris-et-Jeanneton,1,jean,,
1899_Colomb-Josephine_Chloris-et-Jeanneton.book --- pierre gouarhé,1899_Colomb-Josephine_Chloris-et-Jeanneton,2,pierre gouarhé,,
1899_Colomb-Josephine_Chloris-et-Jeanneton.book --- adélaïde,1899_Colomb-Josephine_Chloris-et-Jeanneton,3,adélaïde,,
1899_Colomb-Josephine_Chloris-et-Jeanneton.book --- jeanneton,1899_Colomb-Josephine_Chloris-et-Jeanneton,4,jeanneton,,
1880_Gouraud-Julie_Aller-et-retour.book --- antoine,1880_Gouraud-Julie_Aller-et-retour,0,antoine,,
1880_Gouraud-Julie_Aller-et-retour.book --- pauline,1880_Gouraud-Julie_Aller-et-retour,1,pauline,,
1880_Gouraud-Julie_Aller-et-retour.book --- m. olivier,1880_Gouraud-Julie_Aller-et-retour,2,m. olivier,,
1880_Gouraud-Julie_Aller-et-retour.book --- mme olivier,1880_Gouraud-Julie_Aller-et-retour,3,mme olivier,,
1880_Gouraud-Julie_Aller-et-retour.book --- pierre,1880_Gouraud-Julie_Aller-et-retour,4,pierre,,
1876_Gouraud-Julie_Les-Quatre-pièces-d'or.book --- rosine,1876_Gouraud-Julie_Les-Quatre-pièces-d'or,0,rosine,,
1876_Gouraud-Julie_Les-Quatre-pièces-d'or.book --- mlle brou,1876_Gouraud-Julie_Les-Quatre-pièces-d'or,1,mlle brou,,
1876_Gouraud-Julie_Les-Quatre-pièces-d'or.book --- vincent,1876_Gouraud-Julie_Les-Quatre-pièces-d'or,2,vincent,,
1876_Gouraud-Julie_Les-Quatre-pièces-d'or.book --- mme papon,1876_Gouraud-Julie_Les-Quatre-pièces-d'or,3,mme papon,,
1876_Gouraud-Julie_Les-Quatre-pièces-d'or.book --- françoise,1876_Gouraud-Julie_Les-Quatre-pièces-d'or,4,françoise,,
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues.book --- edma,1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,0,edma,,
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues.book --- luigi,1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,1,luigi,,
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues.book --- franck,1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,2,franck,,
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues.book --- mme de senneville,1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,3,mme de senneville,,
1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues.book --- marguerite,1848_Woillez-Catherine_Edma-et-Marguerite-ou-les-Ruines-de-Chatillon-d-Azergues,4,marguerite,,
1892_Colomb-Josephine_Les-Conquetes-d-Hermine.book --- hermine,1892_Colomb-Josephine_Les-Conquetes-d-Hermine,0,hermine,,
1892_Colomb-Josephine_Les-Conquetes-d-Hermine.book --- le capitaine baudoin,1892_Colomb-Josephine_Les-Conquetes-d-Hermine,1,le capitaine baudoin,,
1892_Colomb-Josephine_Les-Conquetes-d-Hermine.book --- didier,1892_Colomb-Josephine_Les-Conquetes-d-Hermine,2,didier,,
1892_Colomb-Josephine_Les-Conquetes-d-Hermine.book --- m. girague,1892_Colomb-Josephine_Les-Conquetes-d-Hermine,3,m. girague,,
1892_Colomb-Josephine_Les-Conquetes-d-Hermine.book --- mme girague,1892_Colomb-Josephine_Les-Conquetes-d-Hermine,4,mme girague,,
1867_Segur-comtesse-de_Le-Mauvais-Genie.book --- frédéric,1867_Segur-comtesse-de_Le-Mauvais-Genie,0,frédéric,,
1867_Segur-comtesse-de_Le-Mauvais-Genie.book --- julien,1867_Segur-comtesse-de_Le-Mauvais-Genie,1,julien,,
1867_Segur-comtesse-de_Le-Mauvais-Genie.book --- m. georgey,1867_Segur-comtesse-de_Le-Mauvais-Genie,2,m. georgey,,
1867_Segur-comtesse-de_Le-Mauvais-Genie.book --- alcide,1867_Segur-comtesse-de_Le-Mauvais-Genie,3,alcide,,
1867_Segur-comtesse-de_Le-Mauvais-Genie.book --- mme bonard,1867_Segur-comtesse-de_Le-Mauvais-Genie,4,mme bonard,,
1881_Stolz-Madame-de_Les-deux-reines.book --- paule,1881_Stolz-Madame-de_Les-deux-reines,0,paule,,
1881_Stolz-Madame-de_Les-deux-reines.book --- m. lemaire,1881_Stolz-Madame-de_Les-deux-reines,1,m. lemaire,,
1881_Stolz-Madame-de_Les-deux-reines.book --- olga,1881_Stolz-Madame-de_Les-deux-reines,2,olga,,
1881_Stolz-Madame-de_Les-deux-reines.book --- mme alban,1881_Stolz-Madame-de_Les-deux-reines,3,mme alban,,
1881_Stolz-Madame-de_Les-deux-reines.book --- léonce,1881_Stolz-Madame-de_Les-deux-reines,4,léonce,,
1890_Hameau-Louise_Mademoiselle-Pourquoi.book --- alice,1890_Hameau-Louise_Mademoiselle-Pourquoi,0,alice,,
1890_Hameau-Louise_Mademoiselle-Pourquoi.book --- mme monval,1890_Hameau-Louise_Mademoiselle-Pourquoi,1,mme monval,,
1890_Hameau-Louise_Mademoiselle-Pourquoi.book --- maria,1890_Hameau-Louise_Mademoiselle-Pourquoi,2,maria,,
1890_Hameau-Louise_Mademoiselle-Pourquoi.book --- georgette,1890_Hameau-Louise_Mademoiselle-Pourquoi,3,georgette,,
1890_Hameau-Louise_Mademoiselle-Pourquoi.book --- maurice,1890_Hameau-Louise_Mademoiselle-Pourquoi,4,maurice,,
1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique.book --- rose,1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique,0,rose,,
1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique.book --- alice,1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique,1,alice,,
1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique.book --- les petits conyngham,1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique,2,les petits conyngham,,
1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique.book --- mlle rose,1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique,3,mlle rose,,
1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique.book --- constance,1901_Soboleska-Mme_Les-Bonnes-idees-de-Mlle-Rose_Les-Enfants-au-ballon-elastique,4,constance,,
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde.book --- adam,1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,0,adam,,
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde.book --- tsin,1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,1,tsin,,
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde.book --- metek,1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,2,metek,,
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde.book --- des tribus de l' australie,1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,3,des tribus de l' australie,,
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde.book --- william,1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,4,william,,
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- léon,1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,0,léon,,
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- zoé,1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,1,zoé,,
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- césaro,1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,2,césaro,,
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- aglaure,1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,3,aglaure,,
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- grignotte,1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux,4,grignotte,,
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes.book --- lucien,1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,0,lucien,,
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes.book --- édouard et lucien,1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,1,édouard et lucien,,
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes.book --- m. de laverny,1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,2,m. de laverny,,
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes.book --- le comte de laverny,1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,3,le comte de laverny,,
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes.book --- édouard,1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,4,édouard,,
